ID,Time,Seconds,X,Y,Z
1,2019-12-13T16:35:41Z,1119.589,0.294,0.732,0.114
1,2019-12-13T16:35:41Z,1119.623,0.336,0.808,0.345
1,2019-12-13T16:35:41Z,1119.656,0.310,0.890,0.211
1,2019-12-13T16:35:41Z,1119.690,0.274,0.979,0.338
1,2019-12-13T16:35:41Z,1119.724,0.242,0.996,0.230
1,2019-12-13T16:35:41Z,1119.758,0.229,0.934,0.198
1,2019-12-13T16:35:41Z,1119.792,0.198,0.842,0.194
1,2019-12-13T16:35:41Z,1119.826,0.192,0.818,0.231
1,2019-12-13T16:35:41Z,1119.859,0.215,0.919,0.234
1,2019-12-13T16:35:41Z,1119.893,0.233,0.954,0.283
1,2019-12-13T16:35:41Z,1119.927,0.217,0.915,0.322
1,2019-12-13T16:35:41Z,1119.961,0.163,0.925,0.370
1,2019-12-13T16:35:41Z,1119.995,0.183,0.899,0.361
1,2019-12-13T16:35:41Z,1120.028,0.191,0.853,0.323
1,2019-12-13T16:35:41Z,1120.062,0.159,0.851,0.255
1,2019-12-13T16:35:41Z,1120.096,0.387,1.030,0.324
1,2019-12-13T16:35:41Z,1120.130,0.216,1.165,0.184
1,2019-12-13T16:35:41Z,1120.164,0.068,1.315,-0.052
1,2019-12-13T16:35:41Z,1120.197,0.326,1.273,-0.139
1,2019-12-13T16:35:41Z,1120.231,0.507,1.080,0.214
1,2019-12-13T16:35:41Z,1120.265,0.517,0.861,0.224
1,2019-12-13T16:35:41Z,1120.299,0.447,0.971,0.130
1,2019-12-13T16:35:41Z,1120.333,0.372,0.925,0.213
1,2019-12-13T16:35:41Z,1120.366,0.261,0.825,0.269
1,2019-12-13T16:35:41Z,1120.400,0.157,0.799,0.259
1,2019-12-13T16:35:41Z,1120.434,0.134,0.807,0.318
1,2019-12-13T16:35:41Z,1120.468,0.177,0.816,0.379
1,2019-12-13T16:35:41Z,1120.502,0.194,0.767,0.396
1,2019-12-13T16:35:41Z,1120.535,0.191,0.702,0.426
1,2019-12-13T16:35:41Z,1120.569,0.123,0.690,0.444
1,2019-12-13T16:35:41Z,1120.603,-0.022,0.765,0.456
1,2019-12-13T16:35:41Z,1120.637,-0.033,0.897,0.523
1,2019-12-13T16:35:41Z,1120.671,0.071,1.083,0.691
1,2019-12-13T16:35:41Z,1120.704,0.279,1.492,0.119
1,2019-12-13T16:35:41Z,1120.738,0.714,1.145,0.500
1,2019-12-13T16:35:41Z,1120.772,0.593,0.555,0.277
1,2019-12-13T16:35:41Z,1120.806,0.367,1.005,0.316
1,2019-12-13T16:35:41Z,1120.840,0.225,1.026,0.235
1,2019-12-13T16:35:41Z,1120.873,0.294,0.809,0.161
1,2019-12-13T16:35:41Z,1120.907,0.315,0.742,0.265
1,2019-12-13T16:35:41Z,1120.941,0.317,0.842,0.289
1,2019-12-13T16:35:41Z,1120.975,0.276,0.960,0.299
1,2019-12-13T16:35:41Z,1121.009,0.245,0.949,0.212
1,2019-12-13T16:35:41Z,1121.042,0.225,0.898,0.185
1,2019-12-13T16:35:41Z,1121.076,0.231,0.842,0.163
1,2019-12-13T16:35:41Z,1121.110,0.262,0.800,0.252
1,2019-12-13T16:35:41Z,1121.144,0.253,0.916,0.258
1,2019-12-13T16:35:41Z,1121.178,0.214,0.969,0.205
1,2019-12-13T16:35:41Z,1121.212,0.265,0.913,0.359
1,2019-12-13T16:35:41Z,1121.245,0.244,0.886,0.362
1,2019-12-13T16:35:41Z,1121.279,0.135,0.896,0.286
1,2019-12-13T16:35:41Z,1121.313,0.035,0.849,0.263
1,2019-12-13T16:35:41Z,1121.347,0.384,1.009,0.414
1,2019-12-13T16:35:41Z,1121.381,0.241,1.265,0.137
1,2019-12-13T16:35:41Z,1121.414,0.120,1.402,-0.131
1,2019-12-13T16:35:41Z,1121.448,0.463,1.317,-0.108
1,2019-12-13T16:35:41Z,1121.482,0.625,1.081,0.349
1,2019-12-13T16:35:41Z,1121.516,0.558,0.759,0.186
1,2019-12-13T16:35:41Z,1121.550,0.418,0.852,0.084
1,2019-12-13T16:35:41Z,1121.583,0.319,0.789,0.204
1,2019-12-13T16:35:41Z,1121.617,0.270,0.797,0.238
1,2019-12-13T16:35:41Z,1121.651,0.206,0.772,0.261
1,2019-12-13T16:35:41Z,1121.685,0.189,0.763,0.307
1,2019-12-13T16:35:41Z,1121.719,0.226,0.782,0.362
1,2019-12-13T16:35:41Z,1121.752,0.210,0.776,0.407
1,2019-12-13T16:35:41Z,1121.786,0.123,0.748,0.383
1,2019-12-13T16:35:41Z,1121.820,0.050,0.764,0.337
1,2019-12-13T16:35:41Z,1121.854,0.025,0.797,0.422
1,2019-12-13T16:35:41Z,1121.888,-0.009,0.946,0.729
1,2019-12-13T16:35:41Z,1121.921,0.126,1.302,0.506
1,2019-12-13T16:35:41Z,1121.955,0.302,1.573,0.103
1,2019-12-13T16:35:41Z,1121.989,0.774,0.889,0.405
1,2019-12-13T16:35:41Z,1122.023,0.729,0.597,0.315
1,2019-12-13T16:35:41Z,1122.057,0.462,0.923,0.386
1,2019-12-13T16:35:41Z,1122.090,0.167,0.927,0.182
1,2019-12-13T16:35:41Z,1122.124,0.255,0.865,0.155
1,2019-12-13T16:35:41Z,1122.158,0.384,0.813,0.250
1,2019-12-13T16:35:41Z,1122.192,0.331,0.853,0.302
1,2019-12-13T16:35:41Z,1122.226,0.264,0.908,0.174
1,2019-12-13T16:35:41Z,1122.259,0.236,0.919,0.162
1,2019-12-13T16:35:41Z,1122.293,0.234,0.865,0.162
1,2019-12-13T16:35:41Z,1122.327,0.245,0.810,0.196
1,2019-12-13T16:35:41Z,1122.361,0.272,0.898,0.278
1,2019-12-13T16:35:41Z,1122.395,0.219,0.968,0.253
1,2019-12-13T16:35:41Z,1122.428,0.130,0.910,0.348
1,2019-12-13T16:35:41Z,1122.462,0.084,0.917,0.345
1,2019-12-13T16:35:41Z,1122.496,0.024,0.920,0.281
1,2019-12-13T16:35:41Z,1122.530,0.104,0.882,0.221
1,2019-12-13T16:35:41Z,1122.564,0.520,1.009,0.486
1,2019-12-13T16:35:41Z,1122.598,0.227,1.240,0.129
1,2019-12-13T16:35:41Z,1122.631,0.180,1.428,-0.217
1,2019-12-13T16:35:41Z,1122.665,0.524,1.317,-0.129
1,2019-12-13T16:35:41Z,1122.699,0.612,1.010,0.337
1,2019-12-13T16:35:41Z,1122.733,0.618,0.749,0.189
1,2019-12-13T16:35:41Z,1122.767,0.474,0.821,0.046
1,2019-12-13T16:35:41Z,1122.800,0.350,0.749,0.298
1,2019-12-13T16:35:41Z,1122.834,0.270,0.805,0.289
1,2019-12-13T16:35:41Z,1122.868,0.163,0.776,0.294
1,2019-12-13T16:35:41Z,1122.902,0.123,0.739,0.358
1,2019-12-13T16:35:41Z,1122.936,0.184,0.718,0.404
1,2019-12-13T16:35:41Z,1122.969,0.129,0.715,0.477
1,2019-12-13T16:35:41Z,1123.003,0.047,0.728,0.444
1,2019-12-13T16:35:41Z,1123.037,-0.027,0.785,0.482
1,2019-12-13T16:35:41Z,1123.071,0.153,0.930,0.668
1,2019-12-13T16:35:41Z,1123.105,0.284,0.998,0.658
1,2019-12-13T16:35:41Z,1123.138,0.402,1.303,0.100
1,2019-12-13T16:35:41Z,1123.172,0.815,1.273,0.509
1,2019-12-13T16:35:41Z,1123.206,0.698,0.631,0.309
1,2019-12-13T16:35:41Z,1123.240,0.374,0.981,0.338
1,2019-12-13T16:35:41Z,1123.274,0.069,0.970,0.173
1,2019-12-13T16:35:41Z,1123.307,0.089,0.831,0.037
1,2019-12-13T16:35:41Z,1123.341,0.344,0.769,0.210
1,2019-12-13T16:35:41Z,1123.375,0.455,0.906,0.465
1,2019-12-13T16:35:41Z,1123.409,0.320,0.924,0.132
1,2019-12-13T16:35:41Z,1123.443,0.298,0.877,0.206
1,2019-12-13T16:35:41Z,1123.476,0.260,0.862,0.205
1,2019-12-13T16:35:41Z,1123.510,0.141,0.828,0.212
1,2019-12-13T16:35:41Z,1123.544,0.148,0.888,0.272
1,2019-12-13T16:35:41Z,1123.578,0.177,0.958,0.269
1,2019-12-13T16:35:41Z,1123.612,0.222,0.938,0.396
1,2019-12-13T16:35:41Z,1123.645,0.201,0.906,0.393
1,2019-12-13T16:35:41Z,1123.679,0.043,0.878,0.286
1,2019-12-13T16:35:41Z,1123.713,0.088,0.745,0.379
1,2019-12-13T16:35:41Z,1123.747,0.552,1.068,0.438
1,2019-12-13T16:35:41Z,1123.781,0.197,1.334,-0.070
1,2019-12-13T16:35:41Z,1123.814,0.090,1.283,-0.205
1,2019-12-13T16:35:41Z,1123.848,0.619,1.169,0.312
1,2019-12-13T16:35:41Z,1123.882,0.770,0.959,0.361
1,2019-12-13T16:35:41Z,1123.916,0.476,0.892,0.178
1,2019-12-13T16:35:41Z,1123.950,0.247,0.856,0.206
1,2019-12-13T16:35:41Z,1123.984,0.238,0.756,0.292
1,2019-12-13T16:35:41Z,1124.017,0.287,0.696,0.293
1,2019-12-13T16:35:41Z,1124.051,0.246,0.710,0.298
1,2019-12-13T16:35:41Z,1124.085,0.201,0.703,0.377
1,2019-12-13T16:35:41Z,1124.119,0.176,0.836,0.423
1,2019-12-13T16:35:41Z,1124.153,0.198,0.826,0.476
1,2019-12-13T16:35:41Z,1124.186,0.142,0.800,0.472
1,2019-12-13T16:35:41Z,1124.220,0.032,0.810,0.439
1,2019-12-13T16:35:41Z,1124.254,0.030,0.916,0.482
1,2019-12-13T16:35:41Z,1124.288,0.250,0.977,0.711
1,2019-12-13T16:35:41Z,1124.322,0.357,1.137,0.219
1,2019-12-13T16:35:41Z,1124.355,0.645,1.402,0.388
1,2019-12-13T16:35:41Z,1124.389,0.900,0.658,0.423
1,2019-12-13T16:35:41Z,1124.423,0.488,0.841,0.331
1,2019-12-13T16:35:41Z,1124.457,0.210,1.054,0.280
1,2019-12-13T16:35:41Z,1124.491,0.033,0.900,0.120
1,2019-12-13T16:35:41Z,1124.524,0.302,0.830,0.101
1,2019-12-13T16:35:41Z,1124.558,0.470,0.733,0.275
1,2019-12-13T16:35:41Z,1124.592,0.428,0.907,0.372
1,2019-12-13T16:35:41Z,1124.626,0.206,0.891,0.137
1,2019-12-13T16:35:41Z,1124.660,0.247,0.968,0.252
1,2019-12-13T16:35:41Z,1124.693,0.153,0.931,0.149
1,2019-12-13T16:35:41Z,1124.727,0.133,0.823,0.214
1,2019-12-13T16:35:41Z,1124.761,0.224,0.871,0.276
1,2019-12-13T16:35:41Z,1124.795,0.235,0.976,0.250
1,2019-12-13T16:35:41Z,1124.829,0.217,0.894,0.292
1,2019-12-13T16:35:41Z,1124.862,0.225,0.865,0.345
1,2019-12-13T16:35:41Z,1124.896,0.264,0.831,0.352
1,2019-12-13T16:35:41Z,1124.930,0.245,0.827,0.297
1,2019-12-13T16:35:41Z,1124.964,0.231,0.870,0.400
1,2019-12-13T16:35:41Z,1124.998,0.375,1.154,0.347
1,2019-12-13T16:35:41Z,1125.031,0.059,1.192,-0.002
1,2019-12-13T16:35:41Z,1125.065,0.059,1.375,-0.129
1,2019-12-13T16:35:41Z,1125.099,0.527,1.387,-0.087
1,2019-12-13T16:35:41Z,1125.133,0.642,1.053,0.233
1,2019-12-13T16:35:41Z,1125.167,0.515,0.837,0.281
1,2019-12-13T16:35:41Z,1125.200,0.275,0.824,0.079
1,2019-12-13T16:35:41Z,1125.234,0.228,0.741,0.252
1,2019-12-13T16:35:41Z,1125.268,0.233,0.772,0.269
1,2019-12-13T16:35:41Z,1125.302,0.191,0.833,0.292
1,2019-12-13T16:35:41Z,1125.336,0.215,0.821,0.344
1,2019-12-13T16:35:41Z,1125.369,0.225,0.767,0.352
1,2019-12-13T16:35:41Z,1125.403,0.172,0.737,0.380
1,2019-12-13T16:35:41Z,1125.437,0.103,0.742,0.495
1,2019-12-13T16:35:41Z,1125.471,0.006,0.802,0.492
1,2019-12-13T16:35:41Z,1125.505,0.076,0.883,0.563
1,2019-12-13T16:35:41Z,1125.539,0.074,1.022,0.717
1,2019-12-13T16:35:41Z,1125.572,0.139,1.303,0.018
1,2019-12-13T16:35:41Z,1125.606,0.489,1.415,0.429
1,2019-12-13T16:35:41Z,1125.640,0.893,0.639,0.301
1,2019-12-13T16:35:41Z,1125.674,0.527,0.969,0.308
1,2019-12-13T16:35:41Z,1125.708,0.255,0.903,0.126
1,2019-12-13T16:35:41Z,1125.741,0.299,0.790,0.208
1,2019-12-13T16:35:41Z,1125.775,0.307,0.842,0.221
1,2019-12-13T16:35:41Z,1125.809,0.321,0.815,0.262
1,2019-12-13T16:35:41Z,1125.843,0.232,0.953,0.268
1,2019-12-13T16:35:41Z,1125.877,0.232,0.978,0.217
1,2019-12-13T16:35:41Z,1125.910,0.248,0.901,0.210
1,2019-12-13T16:35:41Z,1125.944,0.215,0.845,0.188
1,2019-12-13T16:35:41Z,1125.978,0.243,0.841,0.216
1,2019-12-13T16:35:41Z,1126.012,0.241,0.911,0.215
1,2019-12-13T16:35:41Z,1126.046,0.243,0.929,0.210
1,2019-12-13T16:35:41Z,1126.079,0.276,0.929,0.360
1,2019-12-13T16:35:41Z,1126.113,0.268,0.925,0.407
1,2019-12-13T16:35:41Z,1126.147,0.166,0.879,0.296
1,2019-12-13T16:35:41Z,1126.181,0.061,0.798,0.254
1,2019-12-13T16:35:41Z,1126.215,0.338,1.001,0.298
1,2019-12-13T16:35:41Z,1126.248,0.287,1.232,0.150
1,2019-12-13T16:35:41Z,1126.282,0.083,1.359,-0.044
1,2019-12-13T16:35:41Z,1126.316,0.395,1.309,-0.153
1,2019-12-13T16:35:41Z,1126.350,0.542,1.107,0.255
1,2019-12-13T16:35:41Z,1126.384,0.465,0.820,0.212
1,2019-12-13T16:35:41Z,1126.417,0.375,0.865,0.146
1,2019-12-13T16:35:41Z,1126.451,0.305,0.809,0.232
1,2019-12-13T16:35:41Z,1126.485,0.258,0.846,0.255
1,2019-12-13T16:35:41Z,1126.519,0.196,0.849,0.317
1,2019-12-13T16:35:41Z,1126.553,0.171,0.822,0.339
1,2019-12-13T16:35:41Z,1126.586,0.217,0.785,0.335
1,2019-12-13T16:35:41Z,1126.620,0.169,0.692,0.347
1,2019-12-13T16:35:41Z,1126.654,0.124,0.697,0.390
1,2019-12-13T16:35:41Z,1126.688,0.046,0.739,0.448
1,2019-12-13T16:35:41Z,1126.722,0.028,0.835,0.451
1,2019-12-13T16:35:41Z,1126.755,0.029,0.865,0.656
1,2019-12-13T16:35:41Z,1126.789,0.114,1.093,0.646
1,2019-12-13T16:35:41Z,1126.823,0.323,1.572,0.048
1,2019-12-13T16:35:41Z,1126.857,0.871,1.088,0.545
1,2019-12-13T16:35:41Z,1126.891,0.662,0.589,0.186
1,2019-12-13T16:35:41Z,1126.924,0.442,1.045,0.423
1,2019-12-13T16:35:41Z,1126.958,0.156,0.961,0.200
1,2019-12-13T16:35:41Z,1126.992,0.134,0.812,0.048
1,2019-12-13T16:35:41Z,1127.026,0.312,0.762,0.244
1,2019-12-13T16:35:41Z,1127.060,0.299,0.882,0.412
1,2019-12-13T16:35:41Z,1127.093,0.192,0.977,0.204
1,2019-12-13T16:35:41Z,1127.127,0.237,0.947,0.210
1,2019-12-13T16:35:41Z,1127.161,0.233,0.828,0.160
1,2019-12-13T16:35:41Z,1127.195,0.206,0.772,0.201
1,2019-12-13T16:35:41Z,1127.229,0.225,0.862,0.245
1,2019-12-13T16:35:41Z,1127.262,0.219,0.979,0.241
1,2019-12-13T16:35:41Z,1127.296,0.239,0.949,0.296
1,2019-12-13T16:35:41Z,1127.330,0.231,0.869,0.365
1,2019-12-13T16:35:41Z,1127.364,0.182,0.890,0.391
1,2019-12-13T16:35:41Z,1127.398,0.046,0.850,0.249
1,2019-12-13T16:35:41Z,1127.431,0.216,0.851,0.423
1,2019-12-13T16:35:41Z,1127.465,0.512,1.225,0.215
1,2019-12-13T16:35:41Z,1127.499,0.072,1.350,-0.049
1,2019-12-13T16:35:41Z,1127.533,0.217,1.312,-0.212
1,2019-12-13T16:35:41Z,1127.567,0.555,1.129,0.136
1,2019-12-13T16:35:41Z,1127.601,0.613,0.923,0.306
1,2019-12-13T16:35:41Z,1127.634,0.475,0.942,0.134
1,2019-12-13T16:35:41Z,1127.668,0.310,0.877,0.182
1,2019-12-13T16:35:41Z,1127.702,0.279,0.844,0.262
1,2019-12-13T16:35:41Z,1127.736,0.238,0.758,0.247
1,2019-12-13T16:35:41Z,1127.770,0.161,0.694,0.286
1,2019-12-13T16:35:41Z,1127.803,0.165,0.791,0.314
1,2019-12-13T16:35:41Z,1127.837,0.156,0.800,0.371
1,2019-12-13T16:35:41Z,1127.871,0.177,0.739,0.386
1,2019-12-13T16:35:41Z,1127.905,0.100,0.753,0.422
1,2019-12-13T16:35:41Z,1127.939,0.075,0.816,0.469
1,2019-12-13T16:35:41Z,1127.972,0.070,0.916,0.610
1,2019-12-13T16:35:41Z,1128.006,0.068,1.042,0.729
1,2019-12-13T16:35:41Z,1128.040,0.194,1.376,-0.081
1,2019-12-13T16:35:41Z,1128.074,0.628,1.483,0.458
1,2019-12-13T16:35:41Z,1128.108,0.921,0.560,0.327
1,2019-12-13T16:35:41Z,1128.141,0.542,0.917,0.344
1,2019-12-13T16:35:41Z,1128.175,0.234,0.907,0.213
1,2019-12-13T16:35:41Z,1128.209,0.251,0.812,0.143
1,2019-12-13T16:35:41Z,1128.243,0.340,0.784,0.226
1,2019-12-13T16:35:41Z,1128.277,0.299,0.868,0.325
1,2019-12-13T16:35:41Z,1128.310,0.235,0.946,0.188
1,2019-12-13T16:35:41Z,1128.344,0.235,0.894,0.149
1,2019-12-13T16:35:41Z,1128.378,0.220,0.863,0.199
1,2019-12-13T16:35:41Z,1128.412,0.214,0.853,0.189
1,2019-12-13T16:35:41Z,1128.446,0.257,0.873,0.245
1,2019-12-13T16:35:41Z,1128.479,0.265,0.931,0.281
1,2019-12-13T16:35:41Z,1128.513,0.178,0.916,0.314
1,2019-12-13T16:35:41Z,1128.547,0.105,0.886,0.310
1,2019-12-13T16:35:41Z,1128.581,0.142,0.864,0.336
1,2019-12-13T16:35:41Z,1128.615,0.145,0.892,0.269
1,2019-12-13T16:35:41Z,1128.648,0.219,0.899,0.359
1,2019-12-13T16:35:41Z,1128.682,0.571,1.093,0.371
1,2019-12-13T16:35:41Z,1128.716,0.113,1.241,0.019
1,2019-12-13T16:35:41Z,1128.750,0.070,1.432,-0.140
1,2019-12-13T16:35:41Z,1128.784,0.484,1.339,-0.142
1,2019-12-13T16:35:41Z,1128.817,0.649,1.029,0.346
1,2019-12-13T16:35:41Z,1128.851,0.549,0.789,0.238
1,2019-12-13T16:35:41Z,1128.885,0.292,0.841,0.075
1,2019-12-13T16:35:41Z,1128.919,0.244,0.777,0.221
1,2019-12-13T16:35:41Z,1128.953,0.270,0.757,0.232
1,2019-12-13T16:35:41Z,1128.986,0.229,0.770,0.293
1,2019-12-13T16:35:41Z,1129.020,0.226,0.794,0.330
1,2019-12-13T16:35:41Z,1129.054,0.189,0.788,0.370
1,2019-12-13T16:35:41Z,1129.088,0.172,0.761,0.372
1,2019-12-13T16:35:41Z,1129.122,0.149,0.767,0.484
1,2019-12-13T16:35:41Z,1129.155,0.094,0.804,0.470
1,2019-12-13T16:35:41Z,1129.189,0.071,0.870,0.446
1,2019-12-13T16:35:41Z,1129.223,0.073,0.936,0.832
1,2019-12-13T16:35:41Z,1129.257,0.221,1.178,0.250
1,2019-12-13T16:35:41Z,1129.291,0.361,1.403,0.147
1,2019-12-13T16:35:41Z,1129.325,0.845,0.869,0.451
1,2019-12-13T16:35:41Z,1129.358,0.685,0.729,0.380
1,2019-12-13T16:35:41Z,1129.392,0.330,0.953,0.310
1,2019-12-13T16:35:41Z,1129.426,0.024,0.867,0.119
1,2019-12-13T16:35:41Z,1129.460,0.239,0.891,0.137
1,2019-12-13T16:35:41Z,1129.494,0.409,0.889,0.386
1,2019-12-13T16:35:41Z,1129.527,0.303,0.839,0.237
1,2019-12-13T16:35:41Z,1129.561,0.291,0.904,0.253
1,2019-12-13T16:35:41Z,1129.595,0.248,0.887,0.199
1,2019-12-13T16:35:41Z,1129.629,0.215,0.846,0.214
1,2019-12-13T16:35:41Z,1129.663,0.240,0.854,0.254
1,2019-12-13T16:35:41Z,1129.696,0.220,0.889,0.186
1,2019-12-13T16:35:41Z,1129.730,0.197,0.923,0.281
1,2019-12-13T16:35:41Z,1129.764,0.189,0.906,0.344
1,2019-12-13T16:35:41Z,1129.798,0.191,0.893,0.396
1,2019-12-13T16:35:41Z,1129.832,0.141,0.879,0.299
1,2019-12-13T16:35:41Z,1129.865,0.193,0.789,0.433
1,2019-12-13T16:35:41Z,1129.899,0.505,1.059,0.372
1,2019-12-13T16:35:41Z,1129.933,0.112,1.246,0.039
1,2019-12-13T16:35:41Z,1129.967,0.067,1.344,-0.147
1,2019-12-13T16:35:41Z,1130.001,0.469,1.169,-0.036
1,2019-12-13T16:35:41Z,1130.034,0.595,0.969,0.363
1,2019-12-13T16:35:41Z,1130.068,0.473,0.869,0.137
1,2019-12-13T16:35:41Z,1130.102,0.364,1.005,0.168
1,2019-12-13T16:35:41Z,1130.136,0.392,0.883,0.286
1,2019-12-13T16:35:41Z,1130.170,0.313,0.797,0.281
1,2019-12-13T16:35:41Z,1130.203,0.193,0.739,0.290
1,2019-12-13T16:35:41Z,1130.237,0.157,0.766,0.304
1,2019-12-13T16:35:41Z,1130.271,0.184,0.763,0.363
1,2019-12-13T16:35:41Z,1130.305,0.167,0.759,0.389
1,2019-12-13T16:35:41Z,1130.339,0.186,0.737,0.432
1,2019-12-13T16:35:41Z,1130.372,0.147,0.775,0.428
1,2019-12-13T16:35:41Z,1130.406,0.097,0.827,0.379
1,2019-12-13T16:35:41Z,1130.440,0.016,0.870,0.621
1,2019-12-13T16:35:41Z,1130.474,0.103,0.991,0.725
1,2019-12-13T16:35:41Z,1130.508,0.243,1.362,-0.035
1,2019-12-13T16:35:41Z,1130.541,0.645,1.577,0.384
1,2019-12-13T16:35:41Z,1130.575,0.888,0.530,0.388
1,2019-12-13T16:35:41Z,1130.609,0.549,0.847,0.394
1,2019-12-13T16:35:41Z,1130.643,0.157,0.992,0.218
1,2019-12-13T16:35:41Z,1130.677,0.056,0.882,0.129
1,2019-12-13T16:35:41Z,1130.710,0.346,0.835,0.179
1,2019-12-13T16:35:41Z,1130.744,0.395,0.840,0.424
1,2019-12-13T16:35:41Z,1130.778,0.298,0.913,0.149
1,2019-12-13T16:35:41Z,1130.812,0.294,0.899,0.176
1,2019-12-13T16:35:41Z,1130.846,0.273,0.901,0.153
1,2019-12-13T16:35:41Z,1130.879,0.210,0.819,0.174
1,2019-12-13T16:35:41Z,1130.913,0.245,0.849,0.222
1,2019-12-13T16:35:41Z,1130.947,0.250,0.930,0.256
1,2019-12-13T16:35:41Z,1130.981,0.193,0.926,0.314
1,2019-12-13T16:35:41Z,1131.015,0.129,0.913,0.397
1,2019-12-13T16:35:41Z,1131.049,0.060,0.897,0.342
1,2019-12-13T16:35:41Z,1131.082,0.073,0.883,0.287
1,2019-12-13T16:35:41Z,1131.116,0.190,0.831,0.359
1,2019-12-13T16:35:41Z,1131.150,0.548,1.039,0.459
1,2019-12-13T16:35:41Z,1131.184,0.157,1.160,0.067
1,2019-12-13T16:35:41Z,1131.218,0.040,1.337,-0.132
1,2019-12-13T16:35:41Z,1131.251,0.424,1.336,-0.143
1,2019-12-13T16:35:41Z,1131.285,0.711,1.155,0.287
1,2019-12-13T16:35:41Z,1131.319,0.658,0.881,0.339
1,2019-12-13T16:35:41Z,1131.353,0.344,0.893,0.079
1,2019-12-13T16:35:41Z,1131.387,0.232,0.809,0.270
1,2019-12-13T16:35:41Z,1131.420,0.183,0.766,0.260
1,2019-12-13T16:35:41Z,1131.454,0.121,0.728,0.269
1,2019-12-13T16:35:41Z,1131.488,0.163,0.725,0.316
1,2019-12-13T16:35:41Z,1131.522,0.176,0.776,0.402
1,2019-12-13T16:35:41Z,1131.556,0.193,0.792,0.392
1,2019-12-13T16:35:41Z,1131.589,0.189,0.758,0.458
1,2019-12-13T16:35:41Z,1131.623,0.121,0.770,0.449
1,2019-12-13T16:35:41Z,1131.657,0.109,0.886,0.546
1,2019-12-13T16:35:41Z,1131.691,0.023,0.960,0.772
1,2019-12-13T16:35:41Z,1131.725,0.154,1.290,0.185
1,2019-12-13T16:35:41Z,1131.758,0.318,1.349,0.363
1,2019-12-13T16:35:41Z,1131.792,0.843,0.703,0.360
1,2019-12-13T16:35:41Z,1131.826,0.587,0.897,0.321
1,2019-12-13T16:35:41Z,1131.860,0.283,1.072,0.304
1,2019-12-13T16:35:41Z,1131.894,0.201,0.829,0.181
1,2019-12-13T16:35:41Z,1131.927,0.343,0.779,0.183
1,2019-12-13T16:35:41Z,1131.961,0.337,0.769,0.285
1,2019-12-13T16:35:41Z,1131.995,0.265,0.882,0.314
1,2019-12-13T16:35:41Z,1132.029,0.200,0.970,0.189
1,2019-12-13T16:35:41Z,1132.063,0.255,0.896,0.212
1,2019-12-13T16:35:41Z,1132.096,0.217,0.856,0.196
1,2019-12-13T16:35:41Z,1132.130,0.238,0.834,0.230
1,2019-12-13T16:35:41Z,1132.164,0.237,0.875,0.256
1,2019-12-13T16:35:41Z,1132.198,0.213,0.921,0.289
1,2019-12-13T16:35:41Z,1132.232,0.166,0.901,0.370
1,2019-12-13T16:35:41Z,1132.265,0.121,0.893,0.334
1,2019-12-13T16:35:41Z,1132.299,0.149,0.858,0.303
1,2019-12-13T16:35:41Z,1132.333,0.287,0.829,0.342
1,2019-12-13T16:35:41Z,1132.367,0.445,0.954,0.410
1,2019-12-13T16:35:41Z,1132.401,0.392,1.183,0.135
1,2019-12-13T16:35:41Z,1132.435,-0.082,1.299,0.002
1,2019-12-13T16:35:41Z,1132.468,0.149,1.401,-0.163
1,2019-12-13T16:35:41Z,1132.502,0.509,1.332,0.170
1,2019-12-13T16:35:41Z,1132.536,0.578,1.035,0.340
1,2019-12-13T16:35:41Z,1132.570,0.356,0.800,0.104
1,2019-12-13T16:35:41Z,1132.604,0.253,0.771,0.226
1,2019-12-13T16:35:41Z,1132.637,0.244,0.759,0.222
1,2019-12-13T16:35:41Z,1132.671,0.159,0.749,0.218
1,2019-12-13T16:35:41Z,1132.705,0.178,0.743,0.334
1,2019-12-13T16:35:41Z,1132.739,0.178,0.843,0.430
1,2019-12-13T16:35:41Z,1132.773,0.138,0.879,0.404
1,2019-12-13T16:35:41Z,1132.806,0.140,0.814,0.410
1,2019-12-13T16:35:41Z,1132.840,0.183,0.755,0.383
1,2019-12-13T16:35:41Z,1132.874,0.158,0.732,0.337
1,2019-12-13T16:35:41Z,1132.908,0.130,0.728,0.473
1,2019-12-13T16:35:41Z,1132.942,-0.020,0.910,0.646
1,2019-12-13T16:35:41Z,1132.975,0.127,1.532,-0.048
1,2019-12-13T16:35:41Z,1133.009,0.541,1.688,0.227
1,2019-12-13T16:35:41Z,1133.043,0.830,0.600,0.526
1,2019-12-13T16:35:41Z,1133.077,0.575,0.828,0.387
1,2019-12-13T16:35:41Z,1133.111,0.219,0.907,0.307
1,2019-12-13T16:35:41Z,1133.144,-0.035,0.889,0.183
1,2019-12-13T16:35:41Z,1133.178,0.219,0.920,0.228
1,2019-12-13T16:35:41Z,1133.212,0.272,0.882,0.346
1,2019-12-13T16:35:41Z,1133.246,0.264,0.869,0.216
1,2019-12-13T16:35:41Z,1133.280,0.317,0.845,0.131
1,2019-12-13T16:35:41Z,1133.313,0.337,0.857,0.144
1,2019-12-13T16:35:41Z,1133.347,0.340,0.805,0.240
1,2019-12-13T16:35:41Z,1133.381,0.274,0.887,0.267
1,2019-12-13T16:35:41Z,1133.415,0.195,0.934,0.215
